Index,Time,DataIn,Alert,Score,PValue,SpikeMG,ChangePointMG
69,01/14/2024 03:27:00,6189,False,36.9365234375,0.48407827828730554,0,0
70,01/14/2024 03:30:00,6307,False,-98.51416015625,0.447383028528073,0,0
71,01/14/2024 03:33:00,5941,False,23.37060546875,0.4899419622748034,0,0
72,01/14/2024 03:36:00,6400,False,15.0283203125,0.49433288084273785,0,0
73,01/14/2024 03:39:00,6391,False,530.2900390625,0.2469272410103739,0,0
74,01/14/2024 03:42:00,5961,False,-182.6650390625,0.3994495654324176,0,0
75,01/14/2024 03:45:00,6303,False,-230.69677734375,0.3763313765409305,0,0
76,01/14/2024 03:48:00,5261,False,-637.7060546875,0.19657921067228168,0,0
77,01/14/2024 03:51:00,6303,False,13.611328125,0.49045730078629984,0,0
78,01/14/2024 03:54:00,6318,False,397.1455078125,0.29811242390237114,0,0
79,01/14/2024 03:57:00,6415,False,76.7900390625,0.46063217374244353,0,0
80,01/14/2024 04:00:00,6303,False,-96.0166015625,0.44696465608834,0,0
81,01/14/2024 04:03:00,5505,False,-288.19189453125,0.3476059434219013,0,0
82,01/14/2024 04:06:00,6376,False,141.87841796875,0.42229616342717624,0,0
83,01/14/2024 04:09:00,6363,False,210.82373046875,0.386646407082237,0,0
84,01/14/2024 04:12:00,6074,False,-421.939453125,0.2795072980638217,0,0
85,01/14/2024 04:15:00,6626,False,692.73779296875,0.17074845839706781,0,0
86,01/14/2024 04:18:00,5677,False,-471.806640625,0.256682806896811,0,0
87,01/14/2024 04:21:00,5849,False,-228.97119140625,0.37783622410006457,0,0
88,01/14/2024 04:24:00,6490,False,97.8505859375,0.443930344199153,0,0
89,01/14/2024 04:27:00,5862,False,-343.29296875,0.31866366016208914,0,0
90,01/14/2024 04:30:00,6245,False,243.8154296875,0.3637432001001345,0,0
91,01/14/2024 04:33:00,6134,False,-96.19140625,0.4492388359169496,0,0
92,01/14/2024 04:36:00,6417,False,224.80029296875,0.37334537373433563,0,0
93,01/14/2024 04:39:00,6090,False,-191.22314453125,0.3950456987746238,0,0
94,01/14/2024 04:42:00,5408,False,-793.54638671875,0.12992801799102882,0,0
95,01/14/2024 04:45:00,6191,False,195.24951171875,0.38480506689391186,0,0
96,01/14/2024 04:48:00,6303,False,67.1494140625,0.45619465976090223,0,0
97,01/14/2024 04:51:00,5961,False,-241.244140625,0.3709191866029157,0,0
98,01/14/2024 04:54:00,5957,False,-450.5625,0.26537576672415,0,0
99,01/14/2024 04:57:00,6667,False,581.03271484375,0.19808338367773476,0,0
100,01/14/2024 05:00:00,6396,False,449.5791015625,0.25707865908560157,0,0
101,01/14/2024 05:03:00,6075,False,-292.58154296875,0.34433169857052337,0,0
102,01/14/2024 05:06:00,6094,False,-142.501953125,0.4274753121156315,0,0
103,01/14/2024 05:09:00,5978,False,-381.828125,0.2962657897435128,0,0
104,01/14/2024 05:12:00,5885,False,89.5244140625,0.43468062054828943,0,0
105,01/14/2024 05:15:00,6511,False,198.47607421875,0.37662016968713863,0,0
106,01/14/2024 05:18:00,5907,False,-550.04833984375,0.21426357158178844,0,0
107,01/14/2024 05:21:00,5748,False,-340.06982421875,0.31787490982786926,0,0
108,01/14/2024 05:24:00,6869,False,663.201171875,0.15612614769459,0,0
109,01/14/2024 05:27:00,5563,False,-398.154296875,0.2914154989223219,0,0
110,01/14/2024 05:30:00,6305,False,-61.2509765625,0.4761851232347786,0,0
111,01/14/2024 05:33:00,6550,False,95.04541015625,0.4253083041601149,0,0
112,01/14/2024 05:36:00,5543,False,-289.080078125,0.34712344075265433,0,0
113,01/14/2024 05:39:00,6548,False,22.1787109375,0.46165636971471585,0,0
114,01/14/2024 05:42:00,6568,False,711.30078125,0.12847231591546987,0,0
115,01/14/2024 05:45:00,6075,False,-374.06640625,0.2954605986641632,0,0
116,01/14/2024 05:48:00,6376,False,66.18505859375,0.43253144193727316,0,0
117,01/14/2024 05:51:00,4995,False,-967.41650390625,0.06308201939884994,0,0
118,01/14/2024 05:54:00,6814,False,482.8349609375,0.2071693419354006,0,0
119,01/14/2024 05:57:00,6475,False,382.7978515625,0.2585794265722925,0,0
120,01/14/2024 06:00:00,5731,False,-674.8583984375,0.14997629038956817,0,0
121,01/14/2024 06:03:00,6514,False,199.08935546875,0.35275560965634456,0,0
122,01/14/2024 06:06:00,5464,False,-500.7509765625,0.22798750843736637,0,0
123,01/14/2024 06:09:00,6490,False,355.62646484375,0.266149557380698,0,0
124,01/14/2024 06:12:00,6115,False,-341.32958984375,0.3127935206184358,0,0
125,01/14/2024 06:15:00,5791,False,-483.1943359375,0.2403910761183471,0,0
126,01/14/2024 06:18:00,6034,False,-44.1787109375,0.49831611564069767,0,0
127,01/14/2024 06:21:00,5675,False,-515.21337890625,0.2300159614112196,0,0
128,01/14/2024 06:24:00,7084,False,896.0849609375,0.06945864151616521,0,0
129,01/14/2024 06:27:00,6454,False,-69.97216796875,0.48776992861179036,0,0
130,01/14/2024 06:30:00,5692,False,-376.462890625,0.2867596898061656,0,0
131,01/14/2024 06:33:00,6645,False,692.107421875,0.10969838656560327,0,0
132,01/14/2024 06:36:00,5489,False,-1073.60400390625,0.03635491484711417,0,0
133,01/14/2024 06:39:00,6490,False,471.044921875,0.20233679338804006,0,0
134,01/14/2024 06:42:00,5847,False,-644.50341796875,0.15992107201666783,0,0
135,01/14/2024 06:45:00,5806,False,-293.3427734375,0.34447534223742016,0,0
136,01/14/2024 06:48:00,6856,False,791.7001953125,0.08389429537379833,0,0
137,01/14/2024 06:51:00,5920,False,-508.9638671875,0.22530404445574015,0,0
138,01/14/2024 06:54:00,6417,False,278.3330078125,0.3001017897009521,0,0
139,01/14/2024 06:57:00,5922,False,-437.8427734375,0.2641630842846353,0,0
140,01/14/2024 07:00:00,5657,False,-466.43603515625,0.25270125794856346,0,0
141,01/14/2024 07:03:00,7196,False,1056.43017578125,0.039402643817793515,0,0
142,01/14/2024 07:06:00,6587,False,203.3212890625,0.3451851574768011,0,0
143,01/14/2024 07:09:00,5374,False,-921.06689453125,0.07778831388894647,0,0
144,01/14/2024 07:12:00,6490,False,254.5673828125,0.3155525936584465,0,0
145,01/14/2024 07:15:00,6531,False,624.720703125,0.14347070220154928,0,0
146,01/14/2024 07:18:00,5730,False,-825.62060546875,0.10129897213670347,0,0
147,01/14/2024 07:21:00,6647,False,532.77001953125,0.1799989110461015,0,0
148,01/14/2024 07:24:00,5505,False,-983.521484375,0.06418217928112457,0,0
149,01/14/2024 07:27:00,5961,False,3.45703125,0.46455448848422276,0,0
150,01/14/2024 07:30:00,7155,False,978.09033203125,0.05465195714959442,0,0
151,01/14/2024 07:33:00,5562,False,-1035.12841796875,0.0620115283954874,0,0
152,01/14/2024 07:36:00,6189,False,213.642578125,0.34629205968396237,0,0
153,01/14/2024 07:39:00,5961,False,-452.20458984375,0.27462614986479683,0,0
154,01/14/2024 07:42:00,6608,False,634.79150390625,0.15570642643265403,0,0
155,01/14/2024 07:45:00,6320,False,-144.39892578125,0.4392926065699614,0,0
156,01/14/2024 07:48:00,5619,False,-685.73291015625,0.1705499198683782,0,0
157,01/14/2024 07:51:00,6017,False,-123.40625,0.46143005050200914,0,0
158,01/14/2024 07:54:00,6132,False,-178.01953125,0.4327145729192513,0,0
159,01/14/2024 07:57:00,6299,False,200.38427734375,0.3489806287201576,0,0
160,01/14/2024 08:00:00,6587,False,204.80419921875,0.3502284919195978,0,0
161,01/14/2024 08:03:00,5771,False,-486.05322265625,0.26341609121073895,0,0
162,01/14/2024 08:06:00,5679,False,-593.30126953125,0.2100307641498642,0,0
163,01/14/2024 08:09:00,6262,False,68.07421875,0.418845861976082,0,0
164,01/14/2024 08:12:00,6701,False,538.86865234375,0.1857603543600876,0,0
165,01/14/2024 08:15:00,5294,False,-1212.24951171875,0.0407243950652042,0,0
166,01/14/2024 08:18:00,6456,False,342.2529296875,0.2703036984154027,0,0
167,01/14/2024 08:21:00,6739,False,483.599609375,0.21085291141815254,0,0
168,01/14/2024 08:24:00,5522,False,-614.3671875,0.21071339748968887,0,0
169,01/14/2024 08:27:00,6533,False,122.7216796875,0.3936285862337275,0,0
170,01/14/2024 08:30:00,5316,False,-1000.25927734375,0.08815502009211018,0,0
171,01/14/2024 08:33:00,6587,False,356.4541015625,0.2733385182990923,0,0
172,01/14/2024 08:36:00,6340,False,298.63720703125,0.3039750553130903,0,0
173,01/14/2024 08:39:00,6132,False,-354.35400390625,0.34397904858420403,0,0
174,01/14/2024 08:42:00,6546,False,363.4208984375,0.2690833167129255,0,0
175,01/14/2024 08:45:00,5391,False,-885.80322265625,0.12615098850696282,0,0
176,01/14/2024 08:48:00,6531,False,236.97119140625,0.33433380864436757,0,0
177,01/14/2024 08:51:00,5922,False,-96.283203125,0.4820045013581502,0,0
178,01/14/2024 08:54:00,6075,False,-651.55078125,0.20963987986704136,0,0
179,01/14/2024 08:57:00,6185,False,342.57275390625,0.28070649913620627,0,0
180,01/14/2024 09:00:00,5903,False,-567.12548828125,0.25008057977271547,0,0
181,01/14/2024 09:03:00,6765,False,495.95849609375,0.2147418213639436,0,0
182,01/14/2024 09:06:00,5750,False,-230.8681640625,0.4147233689424169,0,0
183,01/14/2024 09:09:00,6133,False,-555.41162109375,0.25840228910828,0,0
184,01/14/2024 09:12:00,5732,False,-192.34423828125,0.4432813181905433,0,0
185,01/14/2024 09:15:00,6189,False,-329.83837890625,0.36966239280615976,0,0
186,01/14/2024 09:18:00,6376,False,276.9599609375,0.30583527036815694,0,0
187,01/14/2024 09:21:00,6396,False,210.22021484375,0.34330206125345586,0,0
188,01/14/2024 09:24:00,5679,False,-860.89013671875,0.14138762221058676,0,0
189,01/14/2024 09:27:00,6414,False,407.25927734375,0.25043757167562664,0,0
190,01/14/2024 09:30:00,5847,False,-533.40185546875,0.27200064062364615,0,0
191,01/14/2024 09:33:00,6683,False,538.03857421875,0.1979766647619513,0,0
192,01/14/2024 09:36:00,5922,False,-526.986328125,0.2782214290095174,0,0
193,01/14/2024 09:39:00,5733,False,-430.61767578125,0.3276508569028874,0,0
194,01/14/2024 09:42:00,7191,False,931.00439453125,0.0825052471170789,0,0
195,01/14/2024 09:45:00,5869,False,-335.3046875,0.3688631973280606,0,0
196,01/14/2024 09:48:00,6436,False,93.8759765625,0.4076016001469037,0,0
197,01/14/2024 09:51:00,5277,False,-945.16552734375,0.12527311207763936,0,0
198,01/14/2024 09:54:00,6133,False,-169.43359375,0.46047625875459186,0,0
199,01/14/2024 09:57:00,6376,False,155.49658203125,0.3768930622852893,0,0
200,01/14/2024 10:00:00,6094,False,-200.5263671875,0.4442285387068674,0,0
201,01/14/2024 10:03:00,6320,False,11.599609375,0.4415896204174343,0,0
202,01/14/2024 10:06:00,5847,False,-190.5283203125,0.45094669231370077,0,0
203,01/14/2024 10:09:00,6021,False,-582.7255859375,0.2607690368103549,1,0
204,01/14/2024 10:12:00,6148,False,171.95654296875,0.3616783457866249,0,0
205,01/14/2024 10:15:00,6090,False,-256.96435546875,0.41805362815296343,0,0
206,01/14/2024 10:18:00,5903,False,-469.3466796875,0.3159111088126909,0,0
207,01/14/2024 10:21:00,6001,False,-11.9091796875,0.4522422142937174,0,0
208,01/14/2024 10:24:00,6641,False,-52.66748046875,0.4757624542360846,0,0
209,01/14/2024 10:27:00,6512,False,780.234375,0.11644391044847807,0,0
210,01/14/2024 10:30:00,5961,False,-571.66943359375,0.26445081114261015,0,0
211,01/14/2024 10:33:00,5907,False,-436.73486328125,0.3301012125997167,0,0
212,01/14/2024 10:36:00,6034,False,67.771484375,0.41001888516913454,0,0
213,01/14/2024 10:39:00,6546,False,-91.115234375,0.49401307107046627,0,0
214,01/14/2024 10:42:00,5505,False,-397.5478515625,0.35097515684116054,0,0
215,01/14/2024 10:45:00,6608,False,127.1025390625,0.37433912158825344,0,0
216,01/14/2024 10:48:00,6262,False,65.95556640625,0.4085926011123171,0,0
217,01/14/2024 10:51:00,6019,False,-157.04443359375,0.47522171001966873,0,0
218,01/14/2024 10:54:00,6533,False,121.42626953125,0.38254730783210084,0,0
219,01/14/2024 10:57:00,4952,False,-1144.095703125,0.07465470084123105,0,0
220,01/14/2024 11:00:00,6625,False,335.1025390625,0.2719526938329261,0,0
221,01/14/2024 11:03:00,7024,False,632.8505859375,0.15944739709547123,0,0
222,01/14/2024 11:06:00,5830,False,-286.29931640625,0.4051355354073063,0,0
223,01/14/2024 11:09:00,6645,False,317.427734375,0.2888715123645247,0,0
224,01/14/2024 11:12:00,5391,False,-715.45947265625,0.2061803209511801,0,0
225,01/14/2024 11:15:00,6034,False,-332.2529296875,0.3829871636738217,0,0
226,01/14/2024 11:18:00,6492,False,145.64208984375,0.37072521987384277,0,0
227,01/14/2024 11:21:00,5903,False,-220.45654296875,0.4379319851038306,0,0
228,01/14/2024 11:24:00,6227,False,-5.5166015625,0.45128656393690736,0,0
229,01/14/2024 11:27:00,5884,False,-388.9921875,0.3511295484680451,0,0
230,01/14/2024 11:30:00,6395,False,24.11328125,0.42837321771003606,0,0
231,01/14/2024 11:33:00,6057,False,-105.55322265625,0.4993355684726112,0,0
232,01/14/2024 11:36:00,5847,False,-350.9033203125,0.37211894128505585,0,0
233,01/14/2024 11:39:00,5735,False,-491.2177734375,0.2957983675307746,0,0
234,01/14/2024 11:42:00,5715,False,-651.84912109375,0.2261087104629811,0,0
235,01/14/2024 11:45:00,6733,False,432.20166015625,0.21917048050083282,0,0
236,01/14/2024 11:48:00,6226,False,154.6474609375,0.3561789616541169,0,0
237,01/14/2024 11:51:00,6271,False,-65.4287109375,0.4723282615698726,0,0
238,01/14/2024 11:54:00,5657,False,-508.86572265625,0.28512859558414083,0,0
239,01/14/2024 11:57:00,5961,False,-339.9990234375,0.3766632580107869,0,0
240,01/14/2024 12:00:00,6221,False,-186.74951171875,0.4608049132981732,0,0
241,01/14/2024 12:03:00,6171,False,217.8193359375,0.31673676597608236,0,0
242,01/14/2024 12:06:00,5505,False,-826.05126953125,0.15104476818530177,0,0
243,01/14/2024 12:09:00,6568,False,243.8251953125,0.2925482558180225,0,0
244,01/14/2024 12:12:00,6490,False,270.986328125,0.28263394444562834,0,0
245,01/14/2024 12:15:00,5980,False,-329.064453125,0.3782329334113417,0,0
246,01/14/2024 12:18:00,5543,False,-450.36328125,0.3160599947213749,0,0
247,01/14/2024 12:21:00,6245,False,-30.15087890625,0.44370259175478843,0,0
248,01/14/2024 12:24:00,6247,False,-302.37060546875,0.396516885570816,0,0
249,01/14/2024 12:27:00,5922,False,-58.20556640625,0.4589971623678564,0,0
250,01/14/2024 12:30:00,6471,False,153.853515625,0.3317123256104743,0,0
251,01/14/2024 12:33:00,6097,False,59.998046875,0.38103386245527415,0,0
252,01/14/2024 12:36:00,6287,False,-97.60888671875,0.4860975119383045,0,0
253,01/14/2024 12:39:00,6075,False,-343.26171875,0.35969871417301935,0,0
254,01/14/2024 12:42:00,6318,False,379.76416015625,0.20273567640772194,0,0
255,01/14/2024 12:45:00,5578,False,-687.6845703125,0.17692026274450168,0,0
256,01/14/2024 12:48:00,5963,False,-240.71923828125,0.42770743906110553,0,0
257,01/14/2024 12:51:00,6606,False,170.93701171875,0.3115423177600096,0,0
258,01/14/2024 12:54:00,6303,False,135.68896484375,0.33554664192588657,0,0
259,01/14/2024 12:57:00,6107,False,90.5361328125,0.36634051644856025,0,0
260,01/14/2024 13:00:00,5793,False,-565.08544921875,0.23257852931784628,0,0
261,01/14/2024 13:03:00,6267,False,204.11865234375,0.2918497250629727,0,0
262,01/14/2024 13:06:00,6359,False,-258.2392578125,0.40940392163178396,0,0
263,01/14/2024 13:09:00,6171,False,239.93212890625,0.2762021990347723,0,0
264,01/14/2024 13:12:00,6090,False,7.533203125,0.42124515655061767,0,0
265,01/14/2024 13:15:00,5791,False,-668.44775390625,0.18137391477863607,0,0
266,01/14/2024 13:18:00,5961,False,-43.69677734375,0.45110129638227303,0,0
267,01/14/2024 13:21:00,6133,False,-574.732421875,0.21851562765423305,0,0
268,01/14/2024 13:24:00,5961,False,342.6669921875,0.20277414449268216,0,0
269,01/14/2024 13:27:00,6259,False,-19.53125,0.430450264248839,0,0
270,01/14/2024 13:30:00,6075,False,-460.767578125,0.2798045452954111,0,0
271,01/14/2024 13:33:00,6400,False,380.0478515625,0.18551853564463322,0,0
272,01/14/2024 13:36:00,6303,False,-113.005859375,0.4954597011956353,0,0
273,01/14/2024 13:39:00,5993,False,239.59375,0.256999758423349,0,0
274,01/14/2024 13:42:00,6017,False,-384.0859375,0.31822894756719144,0,0
275,01/14/2024 13:45:00,5793,False,-669.29150390625,0.1656655488847052,0,0
276,01/14/2024 13:48:00,6397,False,393.8046875,0.17275830746553594,0,0
277,01/14/2024 13:51:00,5619,False,-606.8642578125,0.1924941651208666,0,0
278,01/14/2024 13:54:00,6740,False,808.6220703125,0.04547225000615207,0,0
279,01/14/2024 13:57:00,5789,False,-761.30615234375,0.12710265488101746,0,0
280,01/14/2024 14:00:00,6475,False,277.08251953125,0.24033102975354337,0,0
281,01/14/2024 14:03:00,6131,False,19.03759765625,0.4054712042742374,0,0
282,01/14/2024 14:06:00,5562,False,-442.328125,0.28636647992477826,0,0
283,01/14/2024 14:09:00,6133,False,-115.95703125,0.49342170043255446,0,0
284,01/14/2024 14:12:00,6148,False,-297.64013671875,0.37663410819492116,0,0
285,01/14/2024 14:15:00,6359,False,255.93701171875,0.251280052496673,0,0
286,01/14/2024 14:18:00,6359,False,251.54638671875,0.2584222870856593,0,0
287,01/14/2024 14:21:00,5391,False,-586.26220703125,0.20273614180935873,0,0
288,01/14/2024 14:24:00,6698,False,267.228515625,0.24522455981711383,0,0
289,01/14/2024 14:27:00,5505,False,-846.91796875,0.09351888611709258,0,0
290,01/14/2024 14:30:00,6533,False,525.02294921875,0.12379078247882275,0,0
291,01/14/2024 14:33:00,5638,False,-327.1982421875,0.3543828916787215,0,0
292,01/14/2024 14:36:00,6417,False,131.18701171875,0.32554547683996515,0,0
293,01/14/2024 14:39:00,6755,False,349.3388671875,0.2018361321990778,0,0
294,01/14/2024 14:42:00,5887,False,-290.36474609375,0.3714406641061976,0,0
295,01/14/2024 14:45:00,6148,False,216.2822265625,0.27031291197054746,0,0
296,01/14/2024 14:48:00,5677,False,-358.2919921875,0.3247404767795451,0,0
297,01/14/2024 14:51:00,6262,False,-285.4169921875,0.3774106385769189,0,0
298,01/14/2024 14:54:00,5887,False,-232.53515625,0.4090441132337941,0,0
299,01/14/2024 14:57:00,6247,False,103.02587890625,0.34538332461996457,0,0
300,01/14/2024 15:00:00,6036,False,44.17041015625,0.38643482420583725,0,0
301,01/14/2024 15:03:00,6378,False,334.416015625,0.20182126406350603,0,0
302,01/14/2024 15:06:00,6512,False,-236.7099609375,0.4031106862329763,0,0
303,01/14/2024 15:09:00,6303,False,527.56689453125,0.1161119288142578,0,0
304,01/14/2024 15:12:00,5657,False,-549.71923828125,0.20149642947186064,0,0
305,01/14/2024 15:15:00,6305,False,303.41650390625,0.22749515003711895,0,0
306,01/14/2024 15:18:00,5806,False,-416.17138671875,0.280608296394512,0,0
307,01/14/2024 15:21:00,6679,False,20.427734375,0.4178051902857033,0,0
308,01/14/2024 15:24:00,6473,False,846.91455078125,0.038057432530497926,0,0
309,01/14/2024 15:27:00,5565,False,-621.62060546875,0.17177519679384656,0,0
310,01/14/2024 15:30:00,6189,False,-19.849609375,0.4432696658900187,0,0
311,01/14/2024 15:33:00,6049,False,-175.90185546875,0.44064149008582054,0,0
312,01/14/2024 15:36:00,6247,False,-249.91455078125,0.386008063729409,0,0
313,01/14/2024 15:39:00,5849,False,302.10205078125,0.2328235224219114,0,0
314,01/14/2024 15:42:00,5943,False,-346.8056640625,0.3220681405547645,0,0
315,01/14/2024 15:45:00,6396,False,56.1396484375,0.39631712530914104,0,0
316,01/14/2024 15:48:00,6281,False,51.248046875,0.39898861367074656,0,0
317,01/14/2024 15:51:00,5733,False,-444.89208984375,0.26130155849909176,0,0
318,01/14/2024 15:54:00,6189,False,567.32177734375,0.11151086755979916,0,0
319,01/14/2024 15:57:00,5925,False,-634.154296875,0.16657704633917592,0,0
320,01/14/2024 16:00:00,6132,False,-76.18994140625,0.4907985733655581,0,0
321,01/14/2024 16:03:00,6811,False,640.779296875,0.08647868966230876,0,0
322,01/14/2024 16:06:00,5561,False,-454.32763671875,0.2549166427256354,0,0
323,01/14/2024 16:09:00,6531,False,716.08251953125,0.06641179863966024,0,0
324,01/14/2024 16:12:00,5793,False,-861.48388671875,0.07802236404275353,0,0
325,01/14/2024 16:15:00,6148,False,33.7294921875,0.4100707300522075,0,0
326,01/14/2024 16:18:00,6075,False,81.99267578125,0.3801024629769401,0,0
327,01/14/2024 16:21:00,5788,False,-308.30712890625,0.34863642965948305,0,0
328,01/14/2024 16:24:00,6417,False,545.22412109375,0.1260072075703429,0,0
329,01/14/2024 16:27:00,6699,False,-124.46630859375,0.47328531583022926,0,0
330,01/14/2024 16:30:00,5677,False,-164.81298828125,0.44261487438705316,0,0
331,01/14/2024 16:33:00,6610,False,673.01611328125,0.08800095692336257,0,0
332,01/14/2024 16:36:00,5619,False,-568.765625,0.1955369633302595,0,0
333,01/14/2024 16:39:00,6262,False,165.39697265625,0.33681314626815795,0,0
334,01/14/2024 16:42:00,6397,False,-228.70556640625,0.39356372271197626,0,0
335,01/14/2024 16:45:00,5466,False,-251.2744140625,0.3744865901093559,0,0
336,01/14/2024 16:48:00,8467,False,2465.880859375,4.0510803295257247E-07,0.01,0
337,01/14/2024 16:51:00,5391,False,-813.7353515625,0.11300082259972144,0,0
338,01/14/2024 16:54:00,6642,False,254.48681640625,0.30154965229141756,0,0
339,01/14/2024 16:57:00,6021,False,-192.736328125,0.422437503726635,0,0
340,01/14/2024 17:00:00,5862,False,151.52392578125,0.3652629348514467,0,0
341,01/14/2024 17:03:00,6169,False,-30.34521484375,0.47977710010716323,0,0
342,01/14/2024 17:06:00,6361,False,114.01708984375,0.38823674741897346,0,0
343,01/14/2024 17:09:00,6415,False,-20.544921875,0.4770699364570919,0,0
344,01/14/2024 17:12:00,5983,False,151.81689453125,0.36672797075352537,0,0
345,01/14/2024 17:15:00,6604,False,642.93408203125,0.1301526241876313,0,0
