Index,Time,DataIn,Alert,Score,PValue,SpikeMG,ChangePointMG
189,01/14/2024 09:27:00,6414,False,6414,0.3180188611506938,0,0
190,01/14/2024 09:30:00,5847,False,5847,0.3124059995486195,0,0
191,01/14/2024 09:33:00,6683,False,6683,0.1737301714054878,0,0
192,01/14/2024 09:36:00,5922,False,5922,0.35777271234226726,0,0
193,01/14/2024 09:39:00,5733,False,5733,0.2478138073443883,0,0
194,01/14/2024 09:42:00,7191,False,7191,0.03373670135322909,0,0
195,01/14/2024 09:45:00,5869,False,5869,0.32656859255426607,0,0
196,01/14/2024 09:48:00,6436,False,6436,0.3073132472206509,0,0
197,01/14/2024 09:51:00,5277,False,5277,0.0732855946249853,0,0
198,01/14/2024 09:54:00,6133,False,6133,0.49890545110951157,0,0
199,01/14/2024 09:57:00,6376,False,6376,0.3430761126529238,0,0
200,01/14/2024 10:00:00,6094,False,6094,0.47184259822498087,0,0
201,01/14/2024 10:03:00,6320,False,6320,0.3785022168996979,0,0
202,01/14/2024 10:06:00,5847,False,5847,0.313322735239566,0,0
203,01/14/2024 10:09:00,6021,False,6021,0.4237707370635294,1,0
204,01/14/2024 10:12:00,6148,False,6148,0.4909830964023886,0,0
205,01/14/2024 10:15:00,6090,False,6090,0.4698406699641159,0,0
206,01/14/2024 10:18:00,5903,False,5903,0.34741793044987923,0,0
207,01/14/2024 10:21:00,6001,False,6001,0.41128629993548305,0,0
208,01/14/2024 10:24:00,6641,False,6641,0.19118594591859128,0,0
209,01/14/2024 10:27:00,6512,False,6512,0.25935891759786667,0,0
210,01/14/2024 10:30:00,5961,False,5961,0.3823732252323149,0,0
211,01/14/2024 10:33:00,5907,False,5907,0.34825555747690484,0,0
212,01/14/2024 10:36:00,6034,False,6034,0.4318801883339294,0,0
213,01/14/2024 10:39:00,6546,False,6546,0.23892133860414844,0,0
214,01/14/2024 10:42:00,5505,False,5505,0.13991674393173092,0,0
215,01/14/2024 10:45:00,6608,False,6608,0.2074256632888078,0,0
216,01/14/2024 10:48:00,6262,False,6262,0.41467111954931835,0,0
217,01/14/2024 10:51:00,6019,False,6019,0.42054513069238186,0,0
218,01/14/2024 10:54:00,6533,False,6533,0.246935119107067,0,0
219,01/14/2024 10:57:00,4952,False,4952,0.020587208160108172,0,0
220,01/14/2024 11:00:00,6625,False,6625,0.20133860311647755,0,0
221,01/14/2024 11:03:00,7024,False,7024,0.06400676825335772,0,0
222,01/14/2024 11:06:00,5830,False,5830,0.30211958888307244,0,0
223,01/14/2024 11:09:00,6645,False,6645,0.19607482436915097,0,0
224,01/14/2024 11:12:00,5391,False,5391,0.10564411058154732,0,0
225,01/14/2024 11:15:00,6034,False,6034,0.4313770419487115,0,0
226,01/14/2024 11:18:00,6492,False,6492,0.2758403009810698,0,0
227,01/14/2024 11:21:00,5903,False,5903,0.34696050306709114,0,0
228,01/14/2024 11:24:00,6227,False,6227,0.44072087547355654,0,0
229,01/14/2024 11:27:00,5884,False,5884,0.3351816411405416,0,0
230,01/14/2024 11:30:00,6395,False,6395,0.3318441539352479,0,0
231,01/14/2024 11:33:00,6057,False,6057,0.44553028557533125,0,0
232,01/14/2024 11:36:00,5847,False,5847,0.31227401832752366,0,0
233,01/14/2024 11:39:00,5735,False,5735,0.24963437246857523,0,0
234,01/14/2024 11:42:00,5715,False,5715,0.240101096882962,0,0
235,01/14/2024 11:45:00,6733,False,6733,0.15354204488970707,0,0
236,01/14/2024 11:48:00,6226,False,6226,0.4390209697013524,0,0
237,01/14/2024 11:51:00,6271,False,6271,0.40944766874142763,0,0
238,01/14/2024 11:54:00,5657,False,5657,0.20965904055179707,0,0
239,01/14/2024 11:57:00,5961,False,5961,0.38543219260534867,0,0
240,01/14/2024 12:00:00,6221,False,6221,0.4407027779401554,0,0
241,01/14/2024 12:03:00,6171,False,6171,0.474544013910728,0,0
242,01/14/2024 12:06:00,5505,False,5505,0.1432334911606976,0,0
243,01/14/2024 12:09:00,6568,False,6568,0.22835371798921228,0,0
244,01/14/2024 12:12:00,6490,False,6490,0.2719507893479517,0,0
245,01/14/2024 12:15:00,5980,False,5980,0.39672820783138407,0,0
246,01/14/2024 12:18:00,5543,False,5543,0.15862599059752625,0,0
247,01/14/2024 12:21:00,6245,False,6245,0.42378796086018533,0,0
248,01/14/2024 12:24:00,6247,False,6247,0.42270055417006586,0,0
249,01/14/2024 12:27:00,5922,False,5922,0.3603446358602296,0,0
250,01/14/2024 12:30:00,6471,False,6471,0.2808497066432607,0,0
251,01/14/2024 12:33:00,6097,False,6097,0.47530877692042317,0,0
252,01/14/2024 12:36:00,6287,False,6287,0.3962190392356124,0,0
253,01/14/2024 12:39:00,6075,False,6075,0.45979876155754773,0,0
254,01/14/2024 12:42:00,6318,False,6318,0.3756559257616456,0,0
255,01/14/2024 12:45:00,5578,False,5578,0.17050115925420672,0,0
256,01/14/2024 12:48:00,5963,False,5963,0.3859946623737138,0,0
257,01/14/2024 12:51:00,6606,False,6606,0.2058354283923149,0,0
258,01/14/2024 12:54:00,6303,False,6303,0.385400151143796,0,0
259,01/14/2024 12:57:00,6107,False,6107,0.4811670601497604,0,0
260,01/14/2024 13:00:00,5793,False,5793,0.2788955530194779,0,0
261,01/14/2024 13:03:00,6267,False,6267,0.4083019132502298,0,0
262,01/14/2024 13:06:00,6359,False,6359,0.34790553434923244,0,0
263,01/14/2024 13:09:00,6171,False,6171,0.47486166305016264,0,0
264,01/14/2024 13:12:00,6090,False,6090,0.4690729271051681,0,0
265,01/14/2024 13:15:00,5791,False,5791,0.2759676361339437,0,0
266,01/14/2024 13:18:00,5961,False,5961,0.38271676102730146,0,0
267,01/14/2024 13:21:00,6133,False,6133,0.49932842391787924,0,0
268,01/14/2024 13:24:00,5961,False,5961,0.382780167634053,0,0
269,01/14/2024 13:27:00,6259,False,6259,0.4113956545804467,0,0
270,01/14/2024 13:30:00,6075,False,6075,0.4603305661289625,0,0
271,01/14/2024 13:33:00,6400,False,6400,0.3180011585241386,0,0
272,01/14/2024 13:36:00,6303,False,6303,0.3820913327113981,0,0
273,01/14/2024 13:39:00,5993,False,5993,0.40223181647793205,0,0
274,01/14/2024 13:42:00,6017,False,6017,0.41894205940758045,0,0
275,01/14/2024 13:45:00,5793,False,5793,0.2747307147189142,0,0
276,01/14/2024 13:48:00,6397,False,6397,0.3183109167358876,0,0
277,01/14/2024 13:51:00,5619,False,5619,0.18283308282121713,0,0
278,01/14/2024 13:54:00,6740,False,6740,0.13864175169991033,0,0
279,01/14/2024 13:57:00,5789,False,5789,0.2731073217150627,0,0
280,01/14/2024 14:00:00,6475,False,6475,0.2711758991904042,0,0
281,01/14/2024 14:03:00,6131,False,6131,0.49907218661348296,0,0
282,01/14/2024 14:06:00,5562,False,5562,0.15775309627070455,0,0
283,01/14/2024 14:09:00,6133,False,6133,0.49802190761772613,0,0
284,01/14/2024 14:12:00,6148,False,6148,0.4874566156064165,0,0
285,01/14/2024 14:15:00,6359,False,6359,0.34231575648371404,0,0
286,01/14/2024 14:18:00,6359,False,6359,0.34278298859806433,0,0
287,01/14/2024 14:21:00,5391,False,5391,0.0955400050448727,0,0
288,01/14/2024 14:24:00,6698,False,6698,0.15566183035466413,0,0
289,01/14/2024 14:27:00,5505,False,5505,0.13598515140556988,0,0
290,01/14/2024 14:30:00,6533,False,6533,0.23793625650525657,0,0
291,01/14/2024 14:33:00,5638,False,5638,0.19429160956201652,0,0
292,01/14/2024 14:36:00,6417,False,6417,0.3063484399507672,0,0
293,01/14/2024 14:39:00,6755,False,6755,0.13392221291280093,0,0
294,01/14/2024 14:42:00,5887,False,5887,0.33384293344017246,0,0
295,01/14/2024 14:45:00,6148,False,6148,0.4888731789639684,0,0
296,01/14/2024 14:48:00,5677,False,5677,0.21322610456901625,0,0
297,01/14/2024 14:51:00,6262,False,6262,0.40854882885664534,0,0
298,01/14/2024 14:54:00,5887,False,5887,0.3345444574531513,0,0
299,01/14/2024 14:57:00,6247,False,6247,0.41828061522481724,0,0
300,01/14/2024 15:00:00,6036,False,6036,0.43397669292831065,0,0
301,01/14/2024 15:03:00,6378,False,6378,0.3301291906480003,0,0
302,01/14/2024 15:06:00,6512,False,6512,0.24897273545470228,0,0
303,01/14/2024 15:09:00,6303,False,6303,0.381353048441802,0,0
304,01/14/2024 15:12:00,5657,False,5657,0.200875808762508,0,0
305,01/14/2024 15:15:00,6305,False,6305,0.37927311463712765,0,0
306,01/14/2024 15:18:00,5806,False,5806,0.28249843484923987,0,0
307,01/14/2024 15:21:00,6679,False,6679,0.1634013561819198,0,0
308,01/14/2024 15:24:00,6473,False,6473,0.2726335818093137,0,0
309,01/14/2024 15:27:00,5565,False,5565,0.15847519771267593,0,0
310,01/14/2024 15:30:00,6189,False,6189,0.4602363056899574,0,0
311,01/14/2024 15:33:00,6049,False,6049,0.4412770474416341,0,0
312,01/14/2024 15:36:00,6247,False,6247,0.4193890780374791,0,0
313,01/14/2024 15:39:00,5849,False,5849,0.3080020480202803,0,0
